ID,Is_Lead
K4AXBWCE,0.306515004508666
O3LUM6SV,0.18085822254919554
LCQPFS6W,0.10294364247407081
NP3YYANK,0.1780266063475106
QSYY6TKL,0.12801632336690566
URBHRHE4,0.09498049953109779
9FPBKGCO,0.10235154289954237
ZXE7SWB5,0.8484177276903552
DTU46D9X,0.31561521203901066
FKPJRC4K,0.24556663998065953
2SHAEDRB,0.6486875081596672
5TXX8RAY,0.8994973169965143
F8RALAFD,0.08363915178492834
LSQ9U6SG,0.31442886140375403
6W7G3HGS,0.482757569986817
MHEX3DSC,0.3504783752187445
OSZGDVZA,0.16595352267706676
OCH942RR,0.9205898753439833
UHIKBNR5,0.09928651510217498
F6NNZ6OS,0.06758784305367405
JNBKD4R4,0.04364638194481719
KXDZF3GB,0.11045624279198685
ABA2HHKT,0.07744570873127592
FGA6B2MJ,0.10632607365230337
JWWKUZDI,0.38546749642203815
DRO5HTWF,0.10148451017839229
QDOOZGDD,0.13548029947080492
92BZLK2B,0.10186955852660781
CR36GUWC,0.43867168434981474
5NXTVVU3,0.9925315014957619
QFJFTUVA,0.14664818779572164
KSRX3UVX,0.12817808696817626
ZPBCYQ3N,0.4370138333282164
B8KNFG3O,0.5785385560861223
RD4MR2ZQ,0.2093459803516971
CPSYQUM9,0.0972131589700245
DMKDLQLV,0.10079182818478091
F2NEHKHY,0.5369827283765729
K5GP3HPH,0.10414780170279865
LCZGBSYP,0.3918003997139075
MPDSX9FQ,0.9302151976458217
TB4MGF6S,0.9110370276949314
UDJGXZJV,0.5125833596794637
IERGKISK,0.08829808930879843
EUFKA9K8,0.09065932696449679
QKDDBS9Y,0.9966800148850792
EE4ZKDEJ,0.10140870920472751
87KQXJXK,0.9213688768281714
VCXHYGNX,0.04185751563249925
3WEBZF4V,0.865810228669082
IZKBPU65,0.1818598495930948
CR96AHMV,0.9140308720973513
X2HEFGPS,0.104802183705667
AECQHWBR,0.918020741214032
9RNS3UYA,0.09318130806882857
EAUKBQF7,0.2908307211467745
I5DMA6U2,0.10035111125916259
BAZSDXNZ,0.7235495112818405
JZI9N8WK,0.10092433358639666
DSLTLDHY,0.10088972660922917
LM4VFAN2,0.5783610619153106
FW38TNYU,0.09351659287951405
HW6E5YP4,0.6768096274103005
DWIAFQAH,0.27165513043891965
JS8CISBR,0.9046058224775704
4PTLU2HF,0.42427572009826314
EVS7MKWZ,0.9193154029894808
YD6OWDHI,0.3483621647776403
VG9WMZZJ,0.216742859254392
XTSI44N2,0.09532656905257805
C5W6VFAN,0.39817217652727643
WAYVCEBC,0.2047269524092314
KITMUZDF,0.08115913968138397
W5GQZPCJ,0.10080973425543319
UVSYUS6P,0.10991132128144546
4A5ANPJJ,0.9116443359238963
BY7UXPDP,0.35730203389109055
MEYOSEME,0.10561719409679922
WVKHJ77T,0.4715739111054892
NBDT4NRE,0.2761664502582978
C5YZNNRG,0.9967037934377287
G24VXBEG,0.9049706039278782
AXMMCADL,0.1733680573568589
HPHTY7X6,0.17067729673251197
GSDCZW9R,0.0955463570400401
X3CXLCPF,0.6111745555363269
HYQJYVAV,0.10221895428585052
F9COZSF7,0.5733145787161077
5VZJBPVQ,0.12387811731571578
8AYVPU3T,0.6111641524798925
FMAMNBGC,0.12722844641700917
X2ZSRQMB,0.5801959301083492
EC3JYKJA,0.23218847000313803
B9TNFFJE,0.07643119859492971
UZSDIQRJ,0.9095675230926792
UTXG5PDF,0.902720660430784
2XTXFKZL,0.22835871032421826
NFU3GP2Q,0.03586407680632905
XDYDNLRB,0.8984436913910608
GAKLBJXR,0.09718681015326688
BWXTGXMN,0.4766214573669291
9BVEV73A,0.14271555425109797
G6EOSTOE,0.09636631674084385
85QHTWWE,0.14813125113134432
D9HLRRGW,0.18365232234821713
6E9XHFDZ,0.11384759674433362
F4TQDNTW,0.4359739993080841
YXAMJZUH,0.09940065190019247
JCQKKQQC,0.09925647596018639
9SBWYOVA,0.10426726172141754
FIHTAW8S,0.037728473443766855
XUUQGJAO,0.3891309319910163
5GNWOHI8,0.10347232612045476
PQSBHHD7,0.4347914363021105
FBUZDHPW,0.041870280548015414
KXWPHVW3,0.08652100673481336
A9BTCVDS,0.6025339406048322
269BHKMM,0.39103112562475817
5J7M6QC2,0.10674508010954833
JDFCTRWM,0.20201702763512194
UWXDRKZT,0.036695879540622436
ZLQG2AB6,0.6156710442227669
9JKUXIHJ,0.5710003432834252
POCSTV2G,0.036476405576201895
HVVFPKV4,0.38580124897575774
NERPZ54Y,0.22690159324593778
2SBJKFDH,0.1292631433861447
O2MNVDEH,0.09579091700863726
6C5FVHEF,0.8977275769394076
BEXMMJIY,0.5953878351656964
8AUFFDGD,0.09629432796770897
J4FUDV3H,0.14039613781020033
8M8MSTWV,0.10373438311314032
IZSE2RSE,0.07879227159700573
KLH6EBN2,0.08812874926645978
XOUOU355,0.440819574921005
KCHGWMXY,0.14348834226985815
2XEQLFMK,0.9119069234382907
IHYRUQUV,0.07658324857629281
KR6TYSFU,0.10001324084707701
QUKKURG6,0.08618111014544856
F5PPF6UZ,0.9179598362613188
ROU6AV9W,0.997052572188772
G4AJMYDS,0.07873298927754686
S4OZGE7T,0.08132441819413433
WS3TZMSH,0.12092190816154255
M2IVHOZO,0.11403470725495035
MM7P6NCO,0.3208783420456047
M8HRCZAY,0.09830659665562433
FZPRGCYU,0.9156129884332997
59VJKLSH,0.091226170730667
HFDR4H2G,0.10179387727504834
B2T9NILS,0.14102038721131166
NSPXDIYB,0.0822513020478094
9ZTN8QBW,0.9055961066409723
MXF6CMPE,0.6060669791145755
5QYWQFSH,0.03978831674933876
AYCCVF7U,0.7652901881122082
QNBDKKN5,0.11234220769268766
Z7VX9MWK,0.10355073736399059
ZHGXRS7D,0.5901516056518802
BQUVYNTT,0.44322646052568715
FDQZTY2D,0.10154521492978544
CACQTKK3,0.8938742418071886
SOK3EZVP,0.07361020372145749
N4K5WEMS,0.1128431072708771
V6NVNVRA,0.8916698093450026
BEJH9LVT,0.11980491543319402
NFUY2DZY,0.918864681478138
HEYNK8V4,0.3261180077538025
XDSB96YV,0.09060774666797854
GGZSJ3BJ,0.03487862866293569
DLN92NK6,0.08357612080021769
IGYATCKT,0.16903511051663184
BIXWAGVH,0.08961713481801006
ILCEBLMF,0.0979145386189186
EDSKGYNM,0.24419055626525324
YYVC2KMV,0.09722488057915199
3TR6JJAT,0.09283526580222289
W4WWJGJT,0.10700491214953518
BVPHIAQQ,0.9181789284499196
EMSGVSTX,0.2023437867464938
22SATBMR,0.10213805967196546
XHWEVZ66,0.2509243803062417
L8CKHPCE,0.09912126651609868
6HTWRUFY,0.1301032029894526
DKHWKX8P,0.10648083408115616
JHMZFK76,0.6229696315988711
SJ2ULIQM,0.08591592209731372
X9AQVKXV,0.15509185606355863
ZRSG3JAZ,0.04784461002263822
NNHCVEJO,0.7116530261797356
G5QTSGJL,0.10539542157365286
UQ8NAYGT,0.08380681127331534
UYX6NKMT,0.12789011557247737
AZMCDSEX,0.10483259481459004
RVNSM4WJ,0.03602474223507486
8HZQ9CKP,0.22856142811234698
FTAXH9AG,0.09488867114284574
JC354RQH,0.08620555538499938
XRTW8POX,0.0890892290123434
JVU6PNYY,0.910746651092837
KL8HJGUP,0.12931065531398597
J2MPXJQA,0.08456272754060452
AV7HJJX8,0.09737472843855968
IHTKNKJQ,0.9967885090383204
CP8TJC4W,0.6045250564489412
HEMYYIFZ,0.10553943775229899
YFDN96TB,0.1144496487601155
JQJWXXVG,0.5281017520985426
5SFGEPXR,0.8724928402078925
BWCNIPMP,0.0761304890994287
P94CRCE5,0.08840097954020341
2YVZROBL,0.1350050402929224
IYF2JQSA,0.08538960630822445
A5MOQAID,0.10218971796898675
DOROAIEA,0.7060978220653602
L9HWMPSU,0.6760357642111461
EYYQQMBY,0.7698463871609449
9ATNLSPE,0.6840277543545968
MJWZHGRG,0.31953306345243365
HXGAL8AW,0.10790526165298639
MNKU3DMI,0.5623988040017407
CTXF6SCN,0.07919861992577529
3QDGOSZS,0.10505838974355426
VJZGA8DS,0.19894375432740752
WJMKR4PX,0.09891154133055947
DIAK7EVM,0.10629070666183756
QZROZYT8,0.10142904179095709
P6AAC4VG,0.9168452103289046
AEYTXYMH,0.12967046288033174
G7AYIXTK,0.146227034647397
CUTS87CT,0.6632678662300354
9ZYBRSLF,0.6394230776095715
UA4RMAAG,0.9099428801019593
NKNOW84L,0.910249314682303
WEWMVSTX,0.1359632740713156
I4K36GCK,0.1363371242401376
AA8GFDCD,0.693486810805965
NNGRXDLU,0.39768904431083946
BSZJPAPF,0.846449381103812
ZFQRUTWL,0.9195763162642312
IEHLGHPS,0.12417834368955383
6FBPTU6F,0.9091137945385267
MFBBPXMG,0.0969949364596026
4K9ERRRS,0.7075315851124254
ENZWMXAX,0.6684624849088328
EQF9XKHR,0.08422088076296083
WOFXBDWR,0.07966642360654441
ASOPFG3W,0.5509496932219536
NZKRE2ON,0.4259449013945658
9ULPAHHR,0.6237022189615894
FCKF42TM,0.5970511300964852
EA9BJTYB,0.16921026499381261
K2DGCWUQ,0.08755995721054441
GJLB2BKS,0.6876747380316495
M9RZMRMP,0.13452109684223726
HTA8XMMX,0.5007975784966959
RHJD7XTL,0.723572249633601
KKPY4L33,0.27690642422474265
2ZUKDZ9F,0.14193442029499814
GUYUM3DD,0.4508690416282781
GGS26BZG,0.624641177642986
75QPFZTJ,0.08369073372349403
J7ABT8D3,0.3448300916310891
7GREKDI8,0.0948920643965632
AGK59U2F,0.9093289122204012
GAJMIUHS,0.9520388796114279
HGH4GSZK,0.46970152626580364
ZQM9GTVF,0.04262294289173899
VV6HDHY5,0.08250329115544823
EVPSV5JP,0.09046665930008434
ZEPWPNYQ,0.0999483133055161
DBRLE7PD,0.1048209798091609
MZJ6KFXW,0.30564311838481184
N23COQX4,0.033193876154493054
WKJBDGQT,0.13613710002250837
BWYKQG9G,0.10599638529189122
G8WTXEJG,0.09186281482906758
EKIYQRQP,0.1024018709946585
CLLDENIK,0.12175229285675701
KXZZL4YD,0.6156213055607958
7SSB9JEF,0.19989873583796128
3VLXWEAW,0.10190872611050468
HRRCSQFT,0.03898324672035425
BIU5AUVQ,0.25396956566419254
C8GPCDLI,0.08070164709223551
GUEDDGGZ,0.43837542729467005
RYTDZRFZ,0.3460227197408893
VYPNFFQX,0.42252035600318993
LUQDDXDQ,0.8756072942606015
CCHJ2TU5,0.55923608676152
GBDNPAAF,0.12118212196698826
CHQJWVHS,0.1001284412626019
YNSUHZCD,0.8985735308189019
XZR8APPW,0.09723465697971048
AHFSA2ZV,0.9031762221034165
MVAFOFC6,0.9165942774896821
NKHPRKEF,0.0848330589929749
CQS9HUFL,0.10293059405883695
JHD45CYY,0.30277140295584665
9KYQQHRT,0.2999284816533553
GKVY3UUA,0.03954090270337578
GJZJQHX8,0.1155122228343938
HUE7JRWF,0.6453888388668604
HNYRBMYZ,0.6585603752749767
V3UWH3ZD,0.6233034866597349
MKXJVASG,0.6002106017587564
ZNSF3ODX,0.9029555598268498
AKRBG2ZK,0.09673979744781776
YUIYPDPZ,0.20253528083606348
NDFFTQUW,0.8832190548228531
UPJZDDTD,0.24659606344620605
GAREG3AB,0.04377536473042028
WB6ZTTHF,0.0384547425228224
ZEHQSPD9,0.10497656305998977
JOE22DYK,0.08950013112617652
35QGEKAB,0.5849579192463255
CBNFGWDR,0.3793330018160336
NQLBIWEJ,0.4455827628367328
MHMQWDVF,0.41075604352233447
3C4D8EBR,0.61438378011508
VKD6IBWK,0.09874889672908366
E6DMNFBU,0.12431070526731373
KMRNSBRD,0.5265422595742709
9Z9PWWEO,0.5339552045093273
EFG4MZN2,0.913249110515336
KBI9PEXY,0.37497791438670613
XBOMPBHX,0.1536537544275078
K7Z3DRG6,0.23457838626998323
2L6JTGQV,0.34557675965389495
MGFDWKR6,0.08297642193172731
52SGXZWQ,0.19772768093419998
KQSTVQKS,0.9367484586919664
3CN6LWYS,0.9332161969192461
QCGKNF4P,0.09999522660094227
LWGPGHG2,0.12505390455842233
VN9XFBLE,0.10443864839830572
ABDMTH6K,0.1883158735416072
7QQPOK4H,0.09269791032354342
REFW9HR6,0.15071868795395907
GSBLTLGQ,0.29818478011110805
TA6YY4NH,0.10146057194547835
IQCVHEFC,0.10353682672113299
BMQWY8OJ,0.03842714294773984
KK3MGQNS,0.18329960190426448
44L4JHXM,0.042277018083796095
DRQHF788,0.43334005261619224
J28VDGET,0.49981903105637676
DAPXVR8S,0.5998258441161817
BSMTMGTN,0.174782940991889
MRAA6MMX,0.875342292598304
JHGQRDWB,0.10309686513116582
NYSSKHTN,0.6067112903418351
AXG6LJN3,0.08404039402537897
ZVRP6A8D,0.06269970359550639
4MZFZIJC,0.1051823942157069
IQNJSI7P,0.9812076437530635
H3MPNXQE,0.1714581652379769
RE2MTJYH,0.08167184132436583
ZEUEPIJA,0.667257342355861
GCGX7LAN,0.4991329517028883
FOQK5TBQ,0.2839846695785785
LPKVFGJP,0.09661789584505227
HD7CBBEX,0.6934815684845779
LGB2SXG7,0.528527064485867
KSVNGD34,0.1367763986519844
CT8BCKQU,0.11499866438037676
3MB4THGG,0.20502865239330165
36PPNMRI,0.15182063070475896
FFC9RG3L,0.24278204946283144
XV4BXBQI,0.6095966698869357
QKN9P3JN,0.2430847225222737
OW7MQGQC,0.32612277455970784
8ETMGJLZ,0.2943060475713118
QHWXAPWV,0.20642002339458979
3AZGGKY9,0.156436182534526
XFWGWTTG,0.26805689136039373
5XXVDAUF,0.10352585668760125
TZCD8FSK,0.37664842135510634
LHDRM7CJ,0.47471006385066633
MGFGW7QW,0.09953645021799415
53Y365UF,0.4142404777361864
LACY4M3E,0.09899717124453414
IS2XGUOW,0.05452444727779175
ISXEGEIV,0.0919559397555651
DUZYXMBV,0.4019142306799551
LP4EP6DN,0.1320374353374171
XSXD4H4D,0.18165279780747573
I5SPB5YT,0.1981650927752598
UGB3D8XN,0.09749780675202255
8QKMTGQY,0.2450389306305803
FHQMSPHH,0.8910971395598681
BEE6KKPZ,0.5196227452236208
GO5WBGUJ,0.12901668014970105
WBDFHMFE,0.10734972614285732
T3XXWM2T,0.0819168167521829
XVYHFV42,0.8555884658162156
D7HBMR3S,0.27579683209891215
CZ56WPZ9,0.041258663794074175
8ANUEDKM,0.37392831884368005
XFXHRDA2,0.9289344968298681
EYT6NZFD,0.09601076353929114
CVEIXPNQ,0.2007055554711683
HREF5SCM,0.11142010194053409
CJWA9UZ2,0.2484816767416846
E5QGJGWE,0.14719555361430606
THCHPJB9,0.3516515202740183
ZNPOF23H,0.5146082802888998
ECXOEMQK,0.09807434408770377
AEYT44BR,0.11147454255644666
GM9EQ6WN,0.1458204473018038
6WIHHRNX,0.04222347091229691
X25KTMPG,0.123286372115002
IXUYUW23,0.10509331657863925
AWVS5W3T,0.30613878972273745
GCHWXCRJ,0.881759741956136
6MRKRSWU,0.14266040275428288
KXDRSE8M,0.20554881407894815
MU4Y2MZN,0.08119069629699195
GH9JSCQ2,0.13754431449033513
TAZVW2QY,0.637161301141915
KYUAYJID,0.557626136810512
HJA7OYJC,0.10428218980829063
ZJFT9PQW,0.29556096887071137
X8GQGRVZ,0.0880089068744237
JBPSB8WC,0.2755793007243916
QWGBYYVK,0.8871935160406321
4WMX964K,0.03779252966237902
MFLJCWDI,0.9106299760426104
9U2QMJH2,0.10780126973070873
NGQNPN8V,0.5374621897679372
DEGQCF6O,0.5775352124272988
3HM3HHKS,0.1811530035895313
LFWF5RTV,0.9048259861078998
FTMFVTXH,0.17761443939230248
LTVZ7VJD,0.10449186999673166
FENE3RKR,0.09747182014453726
DRAJFKQP,0.09703797949055812
HINH8N8J,0.11235097000523761
YFVO7FTY,0.9563202464239529
FEXSDM9U,0.9037275800550416
MUTTWTA6,0.11515118202817695
BTAPJQN9,0.46229894041302905
NORTHBX5,0.8946353737260997
TB26STAO,0.414989507017944
QEQLKUWR,0.1240223230714353
CXIQKWJH,0.10023267382037027
INBHQOC7,0.9969462172692116
QGBPO9EC,0.4541582321026964
JGIDVUMG,0.9973939118120961
BYQOEPAD,0.9450416880197228
OQWFGGJY,0.11993264078475818
3FQTCRXV,0.22285506052708576
GFZGWYST,0.6504158075593607
FBSWPWAV,0.19147271271173644
K8D2PXWT,0.2531609941655419
KHFXX9MU,0.04236452184695069
6BLEEIZG,0.25006881310674534
JURGLVJC,0.08418919384105036
3VPFCQGI,0.23214833055798448
4SAVCRSI,0.23360393722535971
TF3UX8TX,0.5444184369824484
GEPJVR42,0.14954699758655995
EODE4KPJ,0.10100832433093196
FFZQQJRN,0.21632281360200892
7TCNBGJG,0.6315431883875435
EWMGZMQW,0.12221245215863737
GDQSV4TK,0.09314094712109677
GJCW8F8I,0.9519566673604756
NJZTWRAK,0.616075634356092
LFIRPRSK,0.057785104229482465
2H7EXAAZ,0.9208975673883797
FBC5ETCC,0.1082271303351042
JSSPNTAY,0.6201318638721109
LE63MXWK,0.3415332164303297
7ZOQ2X27,0.8944005340380343
KHEAGXEH,0.10678331271207427
P3DYHQQS,0.11969793212335729
YHYK9AY7,0.10936212910685976
CMSGIP5V,0.10248441591000165
HH3YXJNZ,0.6046570272385041
SI5ZCPSS,0.09698030260374155
8ED66YJ5,0.451068035914912
QGSLN43C,0.2939485312378318
YZROPSXS,0.6120142238698544
DMERHHQM,0.9098346545750692
YTRBRRN6,0.07576745789414693
E8A2NAEZ,0.10350792617142887
GYUMT9YY,0.10248892596120437
XBSZFS8C,0.08840674708494875
3BGLQPHY,0.33617595665666145
NCRLIYTB,0.1065798972393562
RSZQGKKM,0.10792909782753843
ECPW2ZBU,0.9151606425562149
PCITOTUU,0.09910720830976225
NXBPOZGV,0.3760652216338883
BTCBNEHD,0.30626098524360423
AOJ39FVK,0.12491203232449695
7GVPWWAO,0.14706455401405227
82YPSPZU,0.09821661400616655
MVZFNNNE,0.408334091024633
HXQ6GMJQ,0.21495168153322708
BN3HNFVG,0.09995438991129507
TKSYMBGM,0.07483246570545185
APG433ZK,0.27267581166176746
ZXJZRSQ7,0.14745097457694611
ZAXZKM3D,0.17165461327444498
8QXUDEJR,0.686920805873292
JHBQ45XX,0.40586753928544966
RVGWACAD,0.07974713718612546
WF2ND7YL,0.19657016537079008
VJMNHPDZ,0.9120191725311082
5SLCVTGB,0.6890568999211866
D8RTIWGE,0.601180536420232
II7L6UYG,0.2583478183796234
AEAUAUDW,0.10204088501682074
IXDKBBWP,0.12603784400485238
989B5NJY,0.09045173592288994
8FZ6GZFX,0.10523927079159771
ECTWW4GH,0.13249309762019817
CS8NSUHI,0.039338347883250316
6JDYE37G,0.10157512839209462
K2MJVONN,0.035405961917839464
MPIFMXUV,0.998543932534243
3SM43P6D,0.10324049576834493
BR9NPIBD,0.9196076076938228
8ESUWAGH,0.6378700645474076
PWH7VQZA,0.5176316160308965
AABXQ3VB,0.16840398289154385
GGRVKJSH,0.3331392966065376
TG8BGA3R,0.4381387071149563
FMXDKMGB,0.07771390951445081
BKYTCHN3,0.11364610847128935
8QMBJK8P,0.06256372148316405
CXZGB4DO,0.09569068920673976
F3KKVQLJ,0.10664891164074239
B47EQJCQ,0.2735600860481145
ZBHKBBDW,0.6898838668036751
H6Q248BS,0.11106006996462622
TUYBBV9I,0.09037355907426362
FEPCE9Y5,0.28510820625948136
6QVXUBHV,0.10902385882260227
2XE88V5A,0.09385274169678319
LT4Z8PPH,0.8991649920750706
NJ4UDYOF,0.09652696641070323
B5BQLNCF,0.35221502365870927
IUVFQ3LB,0.9826306385743425
CLPSF6FD,0.026532502448159734
VUWSYUMB,0.14558512779798655
TVJBWWRG,0.5339379690450998
LUJQMQID,0.9303115301081399
SRMRAW5L,0.9228685801743387
CXTEAP78,0.38860233926280663
WEK86HP2,0.49496466484318347
HGPXG4PK,0.6427245533372934
3MUMDQ5N,0.1180956247041643
GIJ95VST,0.6085564748155291
PTWFXOJO,0.45055103329277557
6ZOMPZG4,0.11842304638034229
XVFRMGRG,0.1394116712511435
8MUMDRWQ,0.04304268862262488
NNLD4UN3,0.21057522518914493
5BDFIA6D,0.26914695668747346
LBWR7RLA,0.28600814029479876
COE7MKZ3,0.5534215558659547
KR2WOGZJ,0.10225192844943873
9C5PPNK8,0.0975877267268519
QADECAWJ,0.09444433608363897
BCIQFUEM,0.3252175218373538
FINAZEV4,0.10086521047689814
IXCQ7VZG,0.16365307641534044
C6ZEUVYS,0.07895281811404171
QXNVSN4I,0.09707548923771846
CEC4XTGC,0.9254552140963987
H69CLMHM,0.03577767429886809
62ONAXED,0.9134680953700703
TRXTTTM5,0.09065793760711824
BMESNJMU,0.08366582053119477
JZ5HPYLH,0.09294475606063811
HSCSSLZY,0.042781096932837555
KALOGZCE,0.03842462778636632
ZOP45WOB,0.12775717037050685
WIWRST9A,0.7940602671984628
KK6BN7F6,0.1706857034471945
5BYFMTYK,0.3560158701051771
4CJXCWZZ,0.0986882267785239
JDP488ZV,0.5070429439253384
JGBYCFGP,0.4978019849599148
ELF8WYRU,0.09233127746162362
T3BXLBYC,0.10453547535526912
DZMWC4HE,0.5146793077552008
ZWWCISHH,0.17126216024282043
7VPZAJQ8,0.6117507983127073
6BHVATWW,0.05515175718411475
6RLEP6DU,0.055702610815656285
BKZUDUNJ,0.10072757851787924
LY6ZVPPP,0.10539948094025953
AGTFRVUC,0.101459033111248
ISTNRF5O,0.9158677661843617
VGKSNV8V,0.6503878605167673
ZKFTHSRM,0.10411149024204433
MMNQLDNV,0.7383021638938659
AWHX8H7E,0.09346592983707944
WHWHBBBZ,0.2929255088113666
SCP9ESKS,0.463825173367656
DJCTHWKN,0.18292581046170356
Y4ONML9S,0.09307033320323135
HAIRRUWG,0.9160647433804316
GJWVAB9H,0.667917656987583
GXJIQKA7,0.5061576542715979
GMDMSCPP,0.08831211253547579
55JURKTZ,0.380928610675111
HPUQKCAW,0.9407145388799856
NYWPRG44,0.40065825561959845
GOZBDWRY,0.9284394011128778
6TEZEVZ6,0.16336852190767517
52WJD5MG,0.32384933755145473
4TEKMJZU,0.4689711273219922
FC9JAFAE,0.08425026947103176
AWKPAADA,0.9306089951695065
WFTBEKAU,0.5435967522710523
G7JHNMTB,0.09971982776065472
GZN8VCO2,0.07589956475303372
6RWDKGSB,0.10273976041778113
GC9TZ7AZ,0.08778625883586437
4X7REKST,0.6993101127102105
IWGXUU84,0.3143185854607148
UNRE8EPB,0.09208991780520157
4WONFZHW,0.08584572730994572
AVHVUBN5,0.9093316969564622
JW6WGWE2,0.09797903068844596
I8N2CNCK,0.17299539451105905
STM5E4DV,0.20024679462520237
FCUTH2M6,0.1563698165982388
HDPCTQS7,0.10220889844670573
IUGRWQC9,0.09833192360519279
YUKE7JXM,0.03691952315477397
8FVN4MOG,0.09437932840792615
E7VJXZOM,0.03989407793975749
GLMSMI6V,0.1198808641365208
NKHT8XUC,0.1991375120359819
PBTR54HB,0.1282923978969896
XGDTSVVC,0.08760418580015676
GJAEY8GA,0.619646207326124
S7DA4J9B,0.9240205379072906
FWLR6RRX,0.10150803491813595
VQBFUJJ3,0.29790704961113035
URNWJIQP,0.10563664316579109
NMSUAJID,0.9213515406728948
QFLW75SC,0.09706480030663493
TO9HJIYL,0.11213078256573542
FEXHNIY3,0.04055818888613233
ZAT2RWMK,0.1352853179002082
E8WXOFWE,0.09476455324601242
CUHLABWM,0.10633241525119275
5EWCC542,0.09959842364268591
YJ7J8CQ2,0.03700284751319886
QUTS4K93,0.9117853576469098
F8HS5ZQE,0.10317720184103436
5MYYMDR6,0.08787346278576467
JBHNK7GT,0.09605495087029572
LGCR54KA,0.04295876720336588
9HVHSFXY,0.10623055018075966
IEHF35MP,0.3413643296573816
NJOVAR9K,0.9264457667751236
T5VQY8AH,0.6145291246633379
WX3FIVCH,0.05106087656998561
DDWQZKSN,0.9206157158317427
J6LAPPMN,0.10385970328072211
NXMZDYO7,0.09580272017111027
JSQ4STTB,0.5456882362553415
ZLOZHWNK,0.056731769875692596
G64BAJTX,0.10427046465379904
SIUCZFIN,0.13443543478584374
JCYUFNL3,0.0428043201881939
D2RUHGMH,0.04357001575185288
CGANNPDZ,0.11876310090639527
KZ5QUMAM,0.9310079558678014
SPUXH4EG,0.4720094018975665
PAFBT8MY,0.18348031307229834
EJXS2EA3,0.7850675213498641
NBMJXRD4,0.3090219941643393
KDJZS5TA,0.2965930509678516
MKLIDAMD,0.0551086372203057
ZLWQHUJQ,0.12338784004293402
FVAEFMCO,0.48233618184437094
2K3OTEQA,0.17254261139949195
KHPWDS7M,0.10638283030979093
BNH5WGKG,0.13696060033347396
KVQTAXPW,0.38649289783369883
CDHUM2EH,0.13744806998436723
6VWN9ZDN,0.10248806124456704
YDXTJ3FD,0.08829229511620622
ID7R6ROP,0.08024191064437439
E6YP4HUG,0.9316448629100809
UTLJG334,0.9411001819074294
5U6C5TQO,0.6368711302550512
DTCQDJPZ,0.16364088697645482
TEBS66VM,0.9285290104282513
UKJCXFPK,0.1110582856277679
WPCKFYF4,0.10784559507885191
SHUTG4ZA,0.10202395001565015
ZKIA9IRN,0.16298167552170711
X4CJUWTQ,0.09938911483515259
R4AVLPKN,0.09137185972746406
PNGBSCAN,0.39976402926135995
SAECDDV3,0.5206134727490865
7XT8YYUE,0.10408404797647955
EUUNJBUH,0.42259895750345533
UXYHS3LY,0.6013433482039775
MMBURAFW,0.23265953080483878
28RSBXJB,0.1204215012155592
9G9Q3PJ9,0.09696886879652913
K5LGAMWA,0.9050391592902841
4OQWYYUH,0.09124130550204028
HFCGBAKW,0.3024686973155272
4BHT9S7X,0.08780504319011685
L7UF85VS,0.1005699167055955
URI35XFP,0.11412448066123074
5KG6QPVK,0.036092942979336885
FBDWV7GE,0.9209475318326102
VRVMJK8I,0.09453046673160213
RRRECBJ8,0.084145712197086
SKFCKLPF,0.09064541514209006
FULQWJIJ,0.6344481566470275
QJY3E9UE,0.788714875313546
MLUDNTQJ,0.10291993007519509
82NIXQMM,0.4185304704312123
S2LZ69GE,0.2712698872199052
LZV5VJ3E,0.09810939899494307
6ZQXA84H,0.10990842630071496
QEW399ZO,0.5856368387242001
QX45L9X2,0.039306890228216505
JI5LF5F9,0.09623880999946795
KDZV4CZW,0.09405201255782085
2BHMBZYE,0.19068218671171241
GSNHVAFF,0.09115487388834084
4RPZNZL5,0.10436377763162381
ISJR7LKD,0.6535385535582189
JKW3SQGQ,0.17276545787942293
QRDQDXGA,0.02825434468273828
G4YVZDVR,0.10871378685811624
5E5CZBZL,0.10232226292736438
EJEUTJLV,0.11548204069938806
FNFHGGVJ,0.19117431316021566
BD2AOQUI,0.6897386805220845
CAM46IPS,0.924964052903198
BDLWF2UE,0.9160695932249465
DYCANXYX,0.09644250490725567
VGV4D4TG,0.9215278423379238
3TNESPJG,0.924356667064874
B8G9K3SG,0.16561758965078519
ZIBPXTPM,0.039347044125711286
DKT9NKNZ,0.08842872560740227
BDVNNBRK,0.1961401986951336
QNMWQTOG,0.6937827474693607
AQWBWNL3,0.10193343995527064
MT82FGC7,0.46849344226815665
EVM8NUVP,0.20159063069842248
BKPWBM76,0.26605133359009414
3GGYTVZG,0.10336040504746043
CVIWGSRW,0.912461327546078
NSJ9RM6W,0.9972509355683554
MZGPXSAQ,0.2575508417668947
NUSMAQAY,0.1491710006645654
BH82XC6Y,0.1829493845981803
ZZ4UWIXW,0.14405472010989198
DWJCX6SX,0.0968400649823841
ERES8BQJ,0.10951946534234518
9GMYJ3LH,0.08258438292655579
VKDNAB5P,0.11074978496278716
GZSIUGEA,0.08132965903816816
TJHB2ISQ,0.4915005583941364
EZQ42DNF,0.07127613838899569
AXNTFJFM,0.09747998374381277
OQM5CXG5,0.07524073920932552
EBVT3LTJ,0.3967670357094485
ZHEH3MBA,0.39517825430498876
2HU3HDJT,0.24871354320490013
